AffyID	Symbol	C_0	C_0.5	C_2	C_4
205286_at	TFAP2C	232.4	233.17	252.17	338.7
205323_s_at	MTF1	123.53	115.67	136.6	124.5
204686_at	IRS1	47.57	42.4	40	41.47
205498_at	GHR	48.27	60.33	53.3	43.97
205439_at	GSTT2	73.57	57.47	53.6	40
205074_at	SLC22A5	113.4	129.13	126.6	134.17
205198_s_at	ATP7A	74.6	77.4	57.2	80.93
204867_at	GCHFR	75.93	84.03	85.37	65.67
205155_s_at	SPTBN2	58.23	50.5	60.43	46.83
214033_at	ABCC6	48.23	74.97	52.57	55.87
209917_s_at	TP53TG1	40	40	40	40
213601_at	SLIT1	45.93	62.97	68.73	63.63
205636_at	SH3GL3	40	40	40	40
215148_s_at	APBA3	78.5	84.83	73.53	75.6
205277_at	PRDM2	116.2	114.53	114.17	109.9
205171_at	PTPN4	107.83	74.63	86.4	82.57
205777_at	DUSP9	40.43	40.17	48.83	44.07
205134_s_at	NUFIP1	73.5	74.73	61.1	74.57
206032_at	DSC3	111.63	127.77	120.63	128.1
205281_s_at	PIGA	40	40	41.23	42.27
206105_at	FMR2	85.5	94.13	106.4	99.07
217176_s_at	ZFX	40	40	40	40
205794_s_at	NOVA1	72.73	81.73	69.3	69.5
205601_s_at	HOXB5	78.27	64.87	63.3	57.57
205381_at	P37NB	42.47	40	40.97	40
204819_at	FGD1	228.37	178.83	182.63	179.07
205873_at	PIGL	114.23	105.53	116.4	111.17
221326_s_at	TUBD1	44.17	40	40	43.57
219577_s_at	ABCA7	54.17	51.7	60.13	47.67
205359_at	AKAP6	40	42.53	40.1	40.6
205489_at	CRYM	54.8	52.3	58.37	52.37
205129_at	NPM3	136.57	125.43	118.03	102
216942_s_at	CD58	47.43	40	42.57	46.43
205190_at	PLS1	118.87	166.47	90.1	118.1
205005_s_at	NMT2	52.3	46	41.93	53.2
219198_at	GTF3C4	147.53	123.07	166.23	137.17
205522_at	HOXD4	241.1	274.4	245.93	241.73
205226_at	PDGFRL	40	41.1	43.37	40
219394_at	PGS1	113.17	102.77	89.93	130.33
216220_s_at	ADORA1	58.33	52.8	57.8	48.3
221141_x_at	EPN1	98.4	70	88.27	69.37
208453_s_at	XPNPEP1	231.3	191.2	226.9	178.4
205333_s_at	RCE1	69.33	102.53	91.03	74.7
205562_at	RPP38	177.53	157.93	155.5	199.27
206474_at	PCTK2	40	43.93	41.93	40
205187_at	MADH5	64.5	44.37	45.87	52.3
205282_at	LRP8	52.6	46.13	46.4	42.57
204826_at	CCNF	117.57	123.2	103.47	78.57
204878_s_at	TAO1	63.9	51.87	71.17	61.53
205450_at	PHKA1	126	112.03	118.7	124.3
219266_at	ZBRK1	40	44.17	42.23	51.13
205088_at	CXorf6	94.73	84.9	90.8	77.2
205371_s_at	DBT	40	40	40	40
219358_s_at	CENTA2	56.7	76.53	70.1	74.23
219649_at	ALG6	271.63	298.5	228.3	248.9
205710_at	LRP2	40	46.57	40	40
205298_s_at	BTN2A2	203.47	190.63	219.57	235.83
205097_at	SLC26A2	212.87	228.13	178.8	169.63
205162_at	CKN1	83.37	81	96.7	80
219244_s_at	MRPL46	219.23	257.53	220.37	217.07
205204_at	NMB	183.9	157.5	195.9	129.77
205691_at	SYNGR3	91.27	93.7	95.27	129.93
210093_s_at	MAGOH	130.53	130.8	113.93	144.67
216699_s_at	KLK1	58.27	52.83	55.77	51
214440_at	NAT1	74.4	65.4	57.5	75.23
214452_at	BCAT1	40	40	40	40
206770_s_at	SLC35A3	82.1	74.23	74.93	92.8
214951_at	GALGT	51.2	48.63	49.9	42.6
209897_s_at	SLIT2	1206.8	1239.97	1170.23	785.3
210185_at	CACNB1	83.03	78.2	92.47	73.7
204835_at	POLA	240.5	264.2	254.87	225
205279_s_at	GLRB	48.2	49.67	43.23	41.43
205283_at	FCMD	97.23	92.27	69.5	96.3
219797_at	MGAT4A	40	40	40	40
205296_at	---	40.67	40	40	40.8
219366_at	AVEN	60.93	97.07	76.87	80.1
213791_at	PENK	40	41.33	40	42.6
205751_at	SH3GL2	48.77	47.47	40	62.17
205811_at	POLG2	62.13	57	51.3	69.8
220198_s_at	EIF5A2	44.63	40	40	40
219983_at	HRASLS	49.1	49.8	46.73	57
205412_at	ACAT1	753.9	830.43	752.83	774.03
219661_at	RANBP17	80.9	87.93	85.47	82.1
210048_at	NAPG	41.93	49.43	56.4	49.43
204957_at	ORC5L	132.57	145.87	105.23	150.9
219157_at	KLHL2	80.03	80.7	58.23	124.3
205396_at	DKFZP586N0721	78.97	50	71.47	51.8
205264_at	ASE-1	145.67	137.93	139.57	126.77
220658_s_at	ARNTL2	91.67	81.97	106.83	84.27
205300_s_at	U1SNRNPBP	112.77	133.03	119.07	93.77
205251_at	PER2	64.67	50.37	53.83	114.93
219428_s_at	PXMP4	125.6	143.73	126.07	108.4
217127_at	CTH	40	40	40	40
214449_s_at	TC10	48.03	44.43	56.33	74.2
211330_s_at	HFE	40	40	40	40
205420_at	PEX7	40.6	40.87	41.57	40
213427_at	RPP40	161.67	182	158.7	184.03
215554_at	GPLD1	40	40	40	40
219421_at	OSRF	85.73	74.63	55.6	97.47
205247_at	NOTCH4	40.3	46	40	41.7
206081_at	SLC24A1	49.17	60.47	42.77	42.9
205406_s_at	SPA17	104.83	112.13	93.13	114.6
205646_s_at	PAX6	379.37	397.43	366.27	390.43
210720_s_at	APBA2BP	116.93	89.07	131.27	100.23
205192_at	MAP3K14	54.8	49.37	63.47	64.4
205677_s_at	DLEU1	117.53	113.53	95.47	93.17
220748_s_at	LOC51157	876.23	940.83	1031.83	998
219484_at	HCF-2	49.63	58.83	55.77	74.33
205265_s_at	APEG1	52.43	54.2	68.23	53.33
205205_at	RELB	40	40	89.67	175.53
204868_at	ICT1	247.2	288.9	262.77	268.87
205219_s_at	GALK2	43.1	41.3	40.7	41.93
205992_s_at	IL15	40	40	40	40
219382_at	RBT1	40.67	44.93	41.23	46.2
205372_at	PLAG1	40.4	43.73	40	40.97
205525_at	---	40	40	40	40
205880_at	PRKCM	71.9	60.03	59.17	59.37
210797_s_at	---	51.13	50.57	63.3	40
205559_s_at	PCSK5	54.2	53.3	45.3	68.43
205140_at	FPGT	40	41.2	40	41.3
213623_at	KIF3A	163.4	182.5	140.33	139.1
210007_s_at	GPD2	40	40	40	40
205616_at	---	40	40	40	40
205899_at	CCNA1	42.4	49.4	44.7	42.4
217293_at	---	56.73	52.9	54.1	48.93
206315_at	CRLF1	56.67	50.3	66.23	52.8
205313_at	TCF2	103.03	107.63	95.57	100.8
207338_s_at	ZNF200	138.2	126.17	160.67	169.83
205356_at	USP13	318.37	338.4	261.3	264.67
206238_s_at	YAF2	68.9	76.27	73.9	102.4
210534_s_at	EPPB9	114.17	100.6	107.2	76.9
204986_s_at	PSK	125.03	95.6	130.23	122.27
205968_at	KCNS3	61.6	71.83	63.2	60
222237_s_at	ZNF228	57.47	57.23	63.77	66.2
219440_at	RAI2	56.63	60.83	70.23	64.3
209990_s_at	GPR51	58.27	49.07	46.83	46.87
205743_at	STAC	106.77	98.23	107	84.1
205672_at	XPA	125.73	147.63	149.03	178.73
219528_s_at	BCL11B	40	40	40	40
205401_at	AGPS	108.83	109.37	104.93	70.77
207113_s_at	TNF	40	40	40	40
205169_at	RBBP5	47.2	44.43	42.77	40
219429_at	FAAH	40	40	40	40
206816_s_at	SPAG8	40	40	40	40
206644_at	NR0B1	40	40	40	40
206018_at	FOXG1B	264.43	276.23	278.9	252.1
205805_s_at	ROR1	43.57	45.17	49.43	40
205586_x_at	VGF	45	40	59.03	51.57
205975_s_at	HOXD1	58.97	51.07	76.27	70.93
205809_s_at	WASL	40	40	40	40.23
205565_s_at	FRDA	90.3	76.4	76.53	70.27
207501_s_at	FGF12	40	40	40	40
213844_at	HOXA5	278.87	259.23	163.27	189.17
206096_at	ZNF35	44.9	58	69.37	83.77
205678_at	AP3B2	40.9	40.9	41.17	40
205497_at	ZNF175	58.53	70.8	77.97	73.73
209994_s_at	ABCB1	56.8	49.57	63.37	60.87
205815_at	PAP	42.63	43.5	40	41.97
205894_at	ARSE	53.67	54.93	54.77	51.5
206858_s_at	HOXC6	241.03	198	189.33	175
205621_at	ALKBH	135.33	145.1	180.47	199.4
205830_at	CLGN	50.77	52.43	40.93	48.9
206044_s_at	BRAF	42.23	52	46.83	42.93
205949_at	CA1	40	40	40	40
205224_at	SURF2	118.5	119.63	107.13	109.2
205361_s_at	PFDN4	245.77	238.53	204.77	281.73
206059_at	ZNF91	208.23	183.13	162.8	176.53
205807_s_at	TUFT1	156.8	162.77	167.83	201.03
219492_at	CHIC2	154.43	123	109.3	179.7
219767_s_at	CRYZL1	69	62.97	51.27	65.03
214727_at	BRCA2	40.83	44.67	40	42.83
219306_at	KNSL7	78.4	66.37	81.13	81.33
205191_at	RP2	40	42.77	40	40
205111_s_at	PLCE1	40	42.53	40	40
207350_s_at	VAMP4	40	41.97	40	40
205571_at	LIPT1	77.57	81.83	73.63	110.9
205543_at	APG-1	80.43	76.57	61.53	77.5
206170_at	ADRB2	40	44.9	40	40.3
219683_at	FZD3	40	40	40.03	41.43
205746_s_at	ADAM17	40	40	44.07	40
214473_x_at	PMS2L9	151.2	152.93	134.77	148
205542_at	STEAP	63.4	70.1	64.07	51.1
219384_s_at	ADAT1	110.03	100.8	96.67	116.83
210947_s_at	MSH3	85.9	80.73	85.77	72.83
207558_s_at	PITX2	40	40	45.9	40
206070_s_at	EPHA3	40	40	40	40
205664_at	KIN	74.87	70.37	42.8	82.33
205501_at	---	83.03	73.37	75.3	84.73
220770_s_at	LOC63920	91.3	64.37	50.93	89.97
205558_at	TRAF6	82.17	60.3	71.97	85.43
208165_s_at	PRSS16	67	62.93	64.37	51.43
208200_at	IL1A	45.2	47.6	49.97	49.03
207466_at	GAL	40	40	40	40
205395_s_at	MRE11A	80.2	63.13	54.27	82.77
219603_s_at	ZNF226	64.1	71.23	67.73	70.3
219192_at	UBAP2	177.47	180.37	181.27	190.83
220740_s_at	SLC12A6	40	40	44.57	40
206068_s_at	ACADL	54.3	52.63	52.53	48.23
214639_s_at	HOXA1	50.2	70.4	40	46.4
219910_at	HYPE	103.63	92	108.23	103
206129_s_at	ARSB	43.03	40	49.3	40
219494_at	RAD54B	59.77	59.77	49.43	75.67
214594_x_at	ATP8B1	131.17	173.8	134.17	139.73
205854_at	TULP3	242.77	244.1	238.97	252.7
205521_at	ENDOGL1	97.7	82.63	100.03	118.4
216835_s_at	DOK1	89.87	79.17	89.2	80.73
205443_at	SNAPC1	57.2	44.4	42.13	56.9
205733_at	BLM	265.13	298.87	306.2	317.2
206115_at	EGR3	40	40	40	42.27
210053_at	---	132.97	134.8	113.17	136.5
205486_at	TESK2	104.63	90.03	99.1	87.53
219445_at	GLTSCR1	79.5	57.87	47.03	54.27
205848_at	GAS2	40	40	40	40
208124_s_at	SEMA4F	70.37	64.57	66.83	50.07
206463_s_at	DHRS2	82.1	89.17	99.93	59.13
219553_at	NME7	115.27	126.8	87.03	113
211528_x_at	HLA-G	633.47	582.17	731.8	566.13
219600_s_at	C21orf4	138.87	120.27	141.8	125.77
219571_s_at	GIOT-3	119.4	129.3	109.43	125.1
205891_at	ADORA2B	125.63	115.83	129	128.03
205739_x_at	ZFD25	40	42.27	40	53.07
221218_s_at	TPK1	46.23	57.03	56.4	61.37
207624_s_at	RPGR	63.77	70.5	52.23	63.5
205775_at	D6S2654E	88.3	84.97	60.07	63.87
206046_at	ADAM23	141.67	137.57	171.73	136.17
207079_s_at	MED6	150.33	147.07	144.3	147.4
206219_s_at	VAV1	40.5	40	55.9	46.47
210141_s_at	INHA	40	40	43.13	40
219962_at	ACE2	40	40	40	40
210247_at	SYN2	63.17	74.73	87.2	80.8
205865_at	DRIL1	52.9	44.1	50.63	46.63
219883_at	KCNK4	49.4	49.73	43.37	47.8
205847_at	PRSS22	44.4	46.1	49.37	40
205707_at	IL17R	167.1	160.87	169.97	148.3
220762_s_at	GNB1L	57	64.37	80.63	61.1
217149_x_at	TNK1	171.3	171.93	173.97	158.8
219495_s_at	ZNF180	71	83.3	73.7	78.23
205896_at	SLC22A4	56.07	55.87	57.47	54.63
211006_s_at	KCNB1	40	40.9	40	40
219621_at	CLSPN	63.73	62.17	72.37	54.43
206204_at	GRB14	40	40	40	40
205930_at	GTF2E1	89.07	86.3	72.23	93.47
205437_at	ZNF211	117.27	103.33	112.37	155.57
214183_s_at	TKTL1	126.97	149.53	133.1	141.97
205770_at	GSR	84.2	84.13	103.47	57.47
206106_at	MAPK12	122.67	133.3	133.83	87.17
205680_at	MMP10	41.77	41.33	41.83	46.97
205909_at	POLE2	169.2	191.33	135.1	201.57
206161_s_at	SYT5	40	40	40.2	40.03
221059_s_at	CHST6	59.8	62.67	57.47	68.13
205658_s_at	SNAPC4	110.53	107.03	119.8	115.5
207059_at	PAX9	40	40	40.4	40
206290_s_at	RGS7	64.4	52.17	49.83	47.93
205855_at	ZNF197	41.2	40.67	40	40
219759_at	LOC64167	40.83	40	40	40.2
206653_at	---	40	40	40	40
206001_at	NPY	74.23	78.8	58.1	44.3
210114_at	INVS	76.5	72.9	59.2	59.6
210271_at	NEUROD2	43.13	43.1	52.4	42.87
206765_at	KCNJ2	53.43	51.5	55.33	69.57
206109_at	FUT1	40.87	44.13	59.07	40
214583_at	RSC1A1	40	40	40	40
219884_at	LHX6	94.13	90.4	104.07	79.1
205503_at	PTPN14	44.2	40	43.47	40
206218_at	MAGEB2	40	40	40	40
214590_s_at	UBE2D1	40	40	40	40
219736_at	TRIM36	40	40.77	41.2	45.1
219595_at	ZNF26	86.03	76.9	90.1	137.53
205934_at	PLCL1	40	40	40	40
219399_at	LIN7C	63.63	57.67	62.73	61.87
219540_at	---	69.37	65.83	86.33	109.07
205690_s_at	G10	338.27	319	299.4	411.7
214104_at	---	138.7	139.87	143.8	117.27
206037_at	CCBL1	126.2	126.3	152.67	106.43
206140_at	LHX2	119.07	146.63	89.6	141.4
219548_at	ZNF16	58.83	61.83	58.2	68
205656_at	PCDH17	209.3	206.07	213.1	176.13
210117_at	SPAG1	40	40	40	44.77
206546_at	SYCP2	40	40	40	40
219654_at	PTPLA	117.1	144.5	126.37	152.93
205791_x_at	ZNF230	42	40	46.27	43.5
219697_at	HS3ST2	45.73	43.3	44.87	40.6
221680_s_at	TEL2	42.07	45	48.93	40
221614_s_at	RPH3AL	62.5	74.43	80.7	65.8
205963_s_at	DNAJA3	259.97	247	305.63	273.63
219764_at	FZD10	90.5	104.27	59.83	57.57
208174_x_at	U2AF1RS2	176.7	181.47	184.6	156.4
206002_at	GPR64	72	92.33	81.6	80.8
206104_at	ISL1	74.7	83.83	66.77	55.5
211499_s_at	MAPK11	87	72.6	110.23	74
205789_at	CD1D	40	40	40	40
206254_at	EGF	40	40	40	40
205935_at	FOXF1	61.73	56.13	54.27	56.07
219889_at	FRAT1	78.8	77	76.63	74.33
216716_at	ABO	40	40	40	40
219532_at	ELOVL4	107.5	112	82.1	134.8
206848_at	HOXA7	89.37	94.93	76.93	99.53
205716_at	MCFP	40	40	45.93	41.1
206023_at	NMU	194.67	188.77	173.33	192.1
205667_at	WRN	44.77	52.83	44.17	58.2
206186_at	MPP3	79.5	61.6	84.53	64.93
220148_at	ALDH8A1	40	40	40	40
219778_at	ZFPM2	63	58.9	45.47	57.4
219575_s_at	PDF	257.33	275.73	304.27	301.17
205781_at	C16orf7	85.4	72.57	86.17	82.13
208216_at	DLX4	58.83	58.73	60.77	51.87
206175_x_at	ZNF222	44.83	42.07	50.2	62.1
206825_at	OXTR	41.77	40	40	40
205812_s_at	HSGP25L2G	710.47	721.2	834.57	718.17
214274_s_at	ACAA1	75.6	80.47	65.87	66.73
219760_at	LIN7B	47.6	49.17	46.13	44.1
205839_s_at	BZRAP1	48.43	49.53	43.7	45.53
220287_at	ADAMTS9	51.07	48.8	50.07	44.3
206141_at	MOCS3	57.7	52.8	59.33	54.37
206355_at	GNAL	87.23	97.7	74	78.6
210239_at	IRX5	64.87	74.27	86.67	69.87
206558_at	SIM2	91.53	88.03	72.87	84.5
206559_x_at	---	10190.43	10287.63	11676.63	9852.87
206181_at	SLAM	40	40	40	40
205876_at	LIFR	40	40	40	40
206763_at	FKBP6	42.33	43.8	57.83	45.43
206176_at	BMP6	108.6	112.33	104.37	87.53
205928_at	ZK1	131.77	144.4	142.9	221.73
220019_s_at	ZNF255	40	40	46.13	44.73
207041_at	MASP2	42	40.17	54.2	42.4
219799_s_at	RDHL	40	40	42.3	40
220432_s_at	CYP39A1	40	40	40	40
210479_s_at	RORA	40	40	40	45.67
220210_at	CHRNA10	40	40	40.2	45.6
213943_at	TWIST	75.37	81.43	84.73	82.13
206738_at	APOC4	40.8	45	42.57	44
214464_at	CDC42BPA	118.53	97.07	104.77	136.07
219976_at	HOOK1	40	42.97	40.37	40
206572_x_at	ZNF85	315.13	178.43	247.43	333.13
206090_s_at	DISC1	52.4	50.27	50.8	40.6
210608_s_at	FUT2	42.53	43.67	49.43	40
220050_at	C9orf9	56.53	51.37	72.07	56.47
205881_at	ZNF74	59.5	56.37	63.73	44.3
206493_at	ITGA2B	47.13	45.4	74.43	42.87
206306_at	RYR3	40	40	40	40
206194_at	HOXC4	136.1	120.8	120.2	80.5
206746_at	BFSP1	42.53	46.87	42.57	45.9
206565_x_at	SMA3	85.47	66.8	63.27	81.6
206247_at	MICB	191.5	199.83	178.77	241.17
210205_at	B3GALT4	58	61.77	57.57	45.87
219843_at	IPP	73.83	70.23	64.8	65.67
206525_at	GABRR1	40	40	40	40
205701_at	IPO8	52.4	45.17	54.63	40
205986_at	AATK	122.67	128.4	123.97	98.03
219938_s_at	PSTPIP2	65.87	69.33	62.8	63.13
206132_at	MCC	100.13	86.9	90.1	80.37
206698_at	XK	43.03	45.7	46.7	42.6
206469_x_at	AKR7A3	66.37	74.03	71.8	69.1
210188_at	GABPA	41.77	40	40	40
205961_s_at	PSIP2	358.07	344.57	278.17	354.9
214457_at	HOXA2	40	40	40	40
220776_at	KCNJ14	40	40	40	40
220115_s_at	CDH10	66.37	76.63	65.7	62.7
208072_s_at	DGKD	104.07	90.73	126.67	99.5
220028_at	ACVR2B	129.97	133	169.67	123.4
220158_at	PPL13	40	45.33	45.03	41.67
219854_at	ZNF14	78.53	84.73	101.37	140.57
210796_x_at	SIGLEC6	57.47	55.83	54.83	59.27
206586_at	CNR2	63.07	54.63	58.87	60.03
219863_at	CEB1	144	134	131.53	144.73
206182_at	ZNF134	64.23	59.73	88.9	84.2
220558_x_at	PHEMX	47.67	44.83	51.9	44.63
206508_at	TNFSF7	40.37	43.5	68.33	50.3
206098_at	ZID	40	40	40	40
206214_at	PLA2G7	41.73	40	40	40
214604_at	HOXD11	74.57	99.67	98.8	88.5
206144_at	BAIAP1	40	40	40	40
206222_at	TNFRSF10C	45.63	46.53	52.5	40
207096_at	SAA4	40	40	48.67	46.7
211471_s_at	RAB36	116.93	114.33	112.17	100.83
206308_at	DNMT2	43.7	40	40	52.87
207592_s_at	HCN2	45.13	40	40	40
219935_at	ADAMTS5	54.63	57.37	75.6	56.4
206241_at	KPNA5	40	40	40	40
206683_at	ZNF165	40	40	40	40
217484_at	CR1	40	40	40	40
211110_s_at	AR	98.03	91.73	106.53	67.6
206613_s_at	TAF1A	40	44.2	41	46.57
207135_at	HTR2A	46.2	42.83	40.2	40
210220_at	FZD2	93.27	75.63	74.57	46.5
216256_at	GRM8	46.27	41.7	40	40.93
206272_at	SPHAR	144.07	143.33	101.37	139.17
207034_s_at	GLI2	63.83	63.6	65.1	43.13
214804_at	FSHPRH1	68.3	60.1	61.53	60.9
220302_at	MAK	45.17	40.9	42.1	55.13
210255_at	RAD51L1	40	40	40	40
220091_at	SLC2A6	62.8	68.97	84.53	91.53
207379_at	EDIL3	40	40	47.33	40
206587_at	CCT6B	68.63	80.23	73.9	96.73
206028_s_at	MERTK	47.57	60.23	58.4	44
207417_s_at	ZNF177	65.4	57.2	41.1	61.73
206263_at	FMO4	79.6	59.57	61.13	65.2
206374_at	DUSP8	154.43	136.5	340.97	272.97
214633_at	SOX3	728.1	728.9	688.33	402.77
217289_s_at	G6PC	131.03	104.63	136.57	84.67
206533_at	CHRNA5	138.27	119.7	138.17	159.63
206404_at	FGF9	87.7	73.67	78.97	46.43
206567_s_at	C20orf104	86.97	95.07	83.1	80.9
220166_at	CNNM1	40	43.6	40	40
214247_s_at	DKK3	40	40	40	40
206579_at	ZNF192	40	40	40	40
206414_s_at	DDEF2	149.47	162.97	129.83	139.17
206261_at	ZNF239	63.33	67.5	59.6	77.87
207740_s_at	NUP62	324.2	218.7	230.13	240.83
206174_s_at	PPP6C	309.3	302.23	298.13	382.93
206184_at	CRKL	80.97	67.83	93.93	74.03
206467_x_at	TNFRSF6B	66.4	46.27	52.73	52.1
214462_at	SOCS4	41.3	44	40.53	40
206552_s_at	TAC1	40	40	40	40
211339_s_at	ITK	40	40	40	40
215228_at	NHLH2	240.6	235.33	199.17	259.23
206233_at	B4GALT6	47.33	40.37	42.27	46.17
221060_s_at	TLR4	45.57	46.77	49.33	45.53
206336_at	CXCL6	40	40	40	40
206235_at	LIG4	41.67	40.97	40.1	46.73
206729_at	TNFRSF8	40	45.2	45.73	45.23
220244_at	NAG-7	65.3	62.1	66.3	58.9
220038_at	SGKL	40	40	40.3	40
206388_at	PDE3A	40	43.93	40	40
206545_at	CD28	40	40	40	40
219860_at	LY6G5C	40	44.9	44.33	40.93
206323_x_at	OPHN1	431	402.5	484.87	399.17
206578_at	NKX2-5	124.87	121.67	144.93	117.2
206377_at	FOXF2	343.43	357.97	346.3	383.03
206536_s_at	BIRC4	40	40	40	40
214605_x_at	GPR1	40	40	40	40
206704_at	CLCN5	40	40	41.47	40
206554_x_at	SETMAR	40	42.1	41.57	40
206425_s_at	TRPC3	40	41.23	40	45.73
208394_x_at	ESM1	40	40	40	40.23
220315_at	C12orf6	40	40	40	40
208300_at	PTPRH	40	40.17	43.67	40.8
206695_x_at	ZNF43	87.23	82.6	87.8	104.6
214467_at	GPR65	40	40	40	40
220277_at	IDAX	93.6	107.1	89.1	58.6
206429_at	F2RL1	82.67	80.33	113.73	81.63
206240_s_at	ZNF136	139.5	132.47	132.47	148.63
206691_s_at	PDIP	42.1	41.03	40.57	40
206766_at	ITGA10	51.93	52.53	63.2	65.03
219985_at	HS3ST3A1	56.43	50.67	51.23	70.8
220387_s_at	HHLA3	70.87	74.33	62.4	54.47
214474_at	PRKAB2	40	40.87	44.2	42.37
207122_x_at	SULT1A2	158.13	162.5	176.1	157.57
216537_s_at	SIGLEC7	44.73	42.2	47.5	45.37
206907_at	TNFSF9	60.97	46.27	49.43	51.33
207785_s_at	KBF2	275.33	269.83	187.8	255.07
219982_s_at	SERF1A	93	114.07	111.2	105.47
206472_s_at	TLE3	83.9	74.17	93	55.4
206412_at	FER	50.8	43.67	48.63	58.43
220234_at	CA8	75.27	71.03	67.4	55.8
206752_s_at	DFFB	75.53	65.77	57.37	45.9
217269_s_at	PRSS7	76.63	66.3	99.3	62.6
208469_s_at	C6orf8	46.83	44.13	57.03	44.17
214616_at	HIST1H3E	81.3	60.07	84.63	62.6
206833_s_at	ACYP2	49.33	45.43	40.53	50.37
220366_at	ELSPBP1	70.27	61.03	58.27	68.5
206940_s_at	POU4F1	88.2	105.47	83.5	89.8
206468_s_at	CGI-01	89.17	104.03	67.4	60.53
206893_at	SALL1	58.13	58.33	47.93	47.77
211362_s_at	SERPINB13	40	40	40	44.2
206773_at	LY6H	41.6	40	40	40
206852_at	EPHA7	49.8	48.7	44.4	40
207394_at	ZNF137	40	44.73	47.87	41.77
220452_x_at	---	183.1	201.7	211.47	198.87
207184_at	SLC6A13	66.07	57.63	58.23	69.3
220255_at	FANCE	103.3	105.77	108	93.67
210852_s_at	AASS	44	40	40	40
214614_at	---	143.6	145.2	162.83	181.73
221306_at	GPR27	83.4	58.67	73	49.8
216368_s_at	COL4A3	40	40	40	40
220474_at	SLC25A21	40	40	40	40
207124_s_at	GNB5	70.87	64.43	67.83	64.07
220248_x_at	NSFL1C	263.43	256.5	296.23	244.07
208460_at	GJA7	86.5	78.77	92.03	72.7
220451_s_at	BIRC7	40.9	41.73	40	40
207147_at	DLX2	308.53	306.43	294.63	299.63
207126_x_at	UGT1A1	40	42.23	47.83	40
206967_at	CCNT1	93.7	104.93	92.13	72.67
206876_at	---	43.03	41	40	40
206943_at	TGFBR1	40	41.37	41.27	40
206734_at	JRKL	46.8	48.73	40.53	47.17
206900_x_at	ZNF253	45.83	44.07	45.67	42.23
220334_at	RGS17	68.27	74.27	65.3	71.3
207176_s_at	CD80	53.87	49.33	58.43	48.77
220460_at	SLC21A14	40	40	40	40
214494_s_at	CMAR	147.17	152.87	138.2	121.93
216989_at	SPAM1	40	40	40	40
206966_s_at	KLF12	86.03	70.37	76.1	67.33
207386_at	CYP7B1	40	40	40	40
206724_at	CBX4	98.67	59.67	81.17	69.33
207684_at	TBX6	54.67	56.9	66.17	46.73
206956_at	BGLAP	40.43	40.8	45.3	45.7
220446_s_at	CHST4	46.77	64.07	58.63	52.5
206888_s_at	ARHGDIG	89.73	71.43	83.77	74
207536_s_at	TNFRSF9	49.03	40	79.9	212.2
220671_at	CCRN4L	69.33	60.9	75.3	62.4
220491_at	HAMP	40	40	40	40
207665_at	ADAM21	40	40	40	42.9
206928_at	ZNF124	40	40	40	40
207389_at	GP1BA	64.27	68.77	61.73	60.5
207267_s_at	DSCR6	40	40	40	40.53
207060_at	EN2	101.4	86.47	87.03	96.13
207064_s_at	AOC2	42.3	44.7	40	40.1
207247_s_at	ZFY	40	40	40	40
207086_x_at	GAGE4	40	40	40	40
208358_s_at	UGT8	41.07	45.67	42.6	41.3
216341_s_at	GNRHR	40	40	40	40.53
220288_at	MYO15A	40	40	40.3	40.07
207303_at	PDE1C	40	41.63	40	40
208472_at	ZNFN1A4	40	40	40	43.27
207128_s_at	ZNF223	43.63	42.23	46.9	44
207347_at	ERCC6	47.9	42.73	57.57	44.8
220559_at	EN1	43.17	40.9	40	40.5
207443_at	NR2E1	48.83	58.43	52.1	64.33
214519_s_at	RLN2	58.97	43.7	49.4	45.9
207156_at	HIST1H2AG	40	45.4	40	40
207327_at	EYA4	90.77	87.5	62.7	70.1
220566_at	P101-PI3K	69.1	79.43	98.2	76.67
207275_s_at	FACL1	88.53	85.27	77.57	100.23
220684_at	TBX21	40.4	41.63	45.3	40.8
207401_at	PROX1	40	40	40.8	40
207445_s_at	CCR9	40	40	40	40
220397_at	MDM1	40	40	40	40
207234_at	RFX3	40	40	40	40
220663_at	IL1RAPL1	40	40	42.9	40
220653_at	ZIM2	48.53	42.23	45.67	48.07
220867_s_at	SLC24A2	42.3	40.9	40	40
207408_at	ORCTL4	47	41.7	48.63	42.87
215794_x_at	GLUD1	126	128.53	158.13	128.97
208486_at	DRD5	45.8	52.93	54.3	43.9
214636_at	CALCB	42.5	40.27	42.07	42.63
220597_s_at	ARL6IP4	225.63	180.97	242.8	198.6
207709_at	PRKAA2	40	40	41.8	40
207304_at	ZNF45	48.2	45.27	59.27	53.07
207780_at	CYLC2	40	40	40	40
207205_at	CEACAM4	52.03	52.57	73.4	67.7
220443_s_at	VAX2	81.63	69.07	63.03	88.63
207400_at	NPY5R	40	40	45.53	40
207598_x_at	XRCC2	87.67	92.87	138.03	96.7
207403_at	IRS4	47.83	43.47	44.43	46.4
208410_x_at	AMELX	40	40	40	40
221412_at	VN1R1	60.3	43.57	54.3	40.33
207908_at	KRT2A	43.1	52.5	41.17	40
211123_at	SLC5A5	52.83	54.77	56.57	46.27
208448_x_at	IFNA16	40	40	40	40
207291_at	TMG4	101.47	85.87	116.93	99.27
207951_at	CSN2	40	40	40	45.87
