	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
100005	chr2R	5074175	5079600	FBgn0033391	CG8026	FBtr0088611	-	protein_coding	FALSE	FALSE
100010	chr2R	5074868	5077851	FBgn0033391	CG8026	FBtr0302511	-	protein_coding	FALSE	FALSE
89900	chrX	19171293	19174382	FBgn0031010	CG8028	FBtr0332394	-	protein_coding	FALSE	FALSE
172990	chrX	19176553	19178834	FBgn0031011	CG8034	FBtr0301226	-	protein_coding	FALSE	FALSE
51027	chr3R	4495354	4499453	FBgn0037607	CG8036	FBtr0081882	+	protein_coding	FALSE	FALSE
51036	chr3R	4496375	4499453	FBgn0037607	CG8036	FBtr0081883	+	protein_coding	FALSE	FALSE
3732	chr2R	5049542	5052455	FBgn0033388	CG8046	FBtr0088620	-	protein_coding	FALSE	FALSE
41036	chr2R	9871157	9872398	FBgn0033891	CG8067	FBtr0087595	+	protein_coding	FALSE	FALSE
92677	chr2R	11105886	11111329	FBgn0034002	CG8079	FBtr0087368	+	protein_coding	FALSE	FALSE
6696	chr2R	4977279	4980310	FBgn0033373	CG8080	FBtr0310145	-	protein_coding	FALSE	FALSE
6711	chr2R	4977279	4979290	FBgn0033373	CG8080	FBtr0310146	-	protein_coding	FALSE	FALSE
6718	chr2R	4977279	4980474	FBgn0033373	CG8080	FBtr0088633	-	protein_coding	FALSE	FALSE
6725	chr2R	4977279	4980310	FBgn0033373	CG8080	FBtr0310143	-	protein_coding	FALSE	FALSE
61361	chr2R	4966232	4969879	FBgn0025709	CG8083	FBtr0088562	+	protein_coding	FALSE	FALSE
61370	chr2R	4966232	4969879	FBgn0025709	CG8083	FBtr0088561	+	protein_coding	FALSE	FALSE
83032	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332366	-	protein_coding	FALSE	FALSE
83045	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332360	-	protein_coding	FALSE	FALSE
83061	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332363	-	protein_coding	FALSE	FALSE
83075	chr2L	8244160	8257502	FBgn0032010	CG8086	FBtr0332362	-	protein_coding	FALSE	FALSE
83081	chr2L	8244545	8252966	FBgn0032010	CG8086	FBtr0079621	-	protein_coding	FALSE	FALSE
83087	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332365	-	protein_coding	FALSE	FALSE
83100	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0306391	-	protein_coding	FALSE	FALSE
83115	chr2L	8244545	8257502	FBgn0032010	CG8086	FBtr0079620	-	protein_coding	FALSE	FALSE
83121	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0306392	-	protein_coding	FALSE	FALSE
83136	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332364	-	protein_coding	FALSE	FALSE
83147	chr2L	8244160	8252966	FBgn0032010	CG8086	FBtr0332367	-	protein_coding	FALSE	FALSE
111950	chr3L	14076715	14078834	FBgn0036410	CG8100	FBtr0075779	+	protein_coding	FALSE	FALSE
172238	chr2R	11184269	11185834	FBgn0034007	CG8102	FBtr0087394	-	protein_coding	FALSE	FALSE
128649	chr3L	9857739	9863774	FBgn0027567	CG8108	FBtr0076340	+	protein_coding	FALSE	FALSE
21975	chr3R	4538719	4539826	FBgn0037612	CG8112	FBtr0305338	+	protein_coding	FALSE	FALSE
21983	chr3R	4538719	4540985	FBgn0037612	CG8112	FBtr0305337	+	protein_coding	FALSE	FALSE
139438	chr3R	4541956	4546061	FBgn0037614	CG8116	FBtr0081905	+	protein_coding	FALSE	FALSE
139448	chr3R	4541956	4546061	FBgn0037614	CG8116	FBtr0300544	+	protein_coding	FALSE	FALSE
89863	chr3R	5160964	5162987	FBgn0037680	CG8121	FBtr0082019	+	protein_coding	FALSE	FALSE
89870	chr3R	5160897	5162987	FBgn0037680	CG8121	FBtr0082018	+	protein_coding	FALSE	FALSE
108658	chr3R	5191919	5193485	FBgn0037684	CG8129	FBtr0082027	+	protein_coding	FALSE	FALSE
65242	chr3R	4547093	4548773	FBgn0037616	CG8136	FBtr0300545	+	protein_coding	FALSE	FALSE
65245	chr3R	4547093	4548773	FBgn0037616	CG8136	FBtr0081910	+	protein_coding	FALSE	FALSE
65248	chr3R	4547093	4548773	FBgn0037616	CG8136	FBtr0081908	+	protein_coding	FALSE	FALSE
45491	chr2R	4906530	4918546	FBgn0033365	CG8170	FBtr0088665	-	protein_coding	FALSE	FALSE
95349	chr2R	4894739	4899569	FBgn0033362	CG8172	FBtr0301193	-	protein_coding	FALSE	FALSE
95356	chr2R	4894739	4901013	FBgn0033362	CG8172	FBtr0301191	-	protein_coding	FALSE	FALSE
56564	chr3R	5343169	5352964	FBgn0037702	CG8176	FBtr0113207	+	protein_coding	FALSE	FALSE
56578	chr3R	5341758	5352959	FBgn0037702	CG8176	FBtr0082064	+	protein_coding	FALSE	FALSE
56592	chr3R	5343169	5352964	FBgn0037702	CG8176	FBtr0082065	+	protein_coding	FALSE	FALSE
146817	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0076327	+	protein_coding	FALSE	FALSE
146832	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0076317	+	protein_coding	FALSE	FALSE
146846	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0331848	+	protein_coding	FALSE	FALSE
146875	chr3L	9756644	9778488	FBgn0036043	CG8177	FBtr0076318	+	protein_coding	FALSE	FALSE
146889	chr3L	9763374	9779336	FBgn0036043	CG8177	FBtr0076321	+	protein_coding	FALSE	FALSE
146904	chr3L	9763374	9779336	FBgn0036043	CG8177	FBtr0076320	+	protein_coding	FALSE	FALSE
146918	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0076319	+	protein_coding	FALSE	FALSE
146934	chr3L	9767370	9774468	FBgn0036043	CG8177	FBtr0301228	+	protein_coding	FALSE	FALSE
146942	chr3L	9767370	9779336	FBgn0036043	CG8177	FBtr0076323	+	protein_coding	FALSE	FALSE
146956	chr3L	9767370	9779336	FBgn0036043	CG8177	FBtr0076322	+	protein_coding	FALSE	FALSE
146969	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0076325	+	protein_coding	FALSE	FALSE
146984	chr3L	9756644	9779336	FBgn0036043	CG8177	FBtr0076326	+	protein_coding	FALSE	FALSE
177339	chrX	17594128	17596994	FBgn0030863	CG8188	FBtr0074476	-	protein_coding	FALSE	FALSE
152881	chr2R	4856841	4873063	FBgn0033359	CG8213	FBtr0273384	-	protein_coding	FALSE	FALSE
6251	chr3R	4573528	4579827	FBgn0037624	CG8223	FBtr0081915	+	protein_coding	FALSE	FALSE
78592	chr2R	4837014	4838609	FBgn0033356	CG8229	FBtr0290278	-	protein_coding	FALSE	FALSE
36442	chr2R	11731603	11734861	FBgn0034045	CG8249	FBtr0308817	-	protein_coding	FALSE	FALSE
36453	chr2R	11731603	11734865	FBgn0034045	CG8249	FBtr0087310	-	protein_coding	FALSE	FALSE
161889	chrX	15650470	15651800	FBgn0030684	CG8260	FBtr0074088	+	protein_coding	FALSE	FALSE
3751	chr2R	4775909	4778941	FBgn0033337	CG8272	FBtr0330246	-	protein_coding	FALSE	FALSE
176258	chr2R	7858179	7862773	FBgn0026573	CG8290	FBtr0331943	+	protein_coding	FALSE	FALSE
176265	chr2R	7858191	7862773	FBgn0026573	CG8290	FBtr0088041	+	protein_coding	FALSE	FALSE
78647	chr2R	7876638	7878946	FBgn0033673	CG8298	FBtr0088043	+	protein_coding	FALSE	FALSE
86464	chr3R	5448666	5450798	FBgn0037720	CG8312	FBtr0082076	+	protein_coding	FALSE	FALSE
58126	chr2R	12462084	12464087	FBgn0034140	CG8317	FBtr0306006	-	protein_coding	FALSE	FALSE
58128	chr2R	12462084	12464087	FBgn0034140	CG8317	FBtr0087122	-	protein_coding	FALSE	FALSE
112035	chr2R	10058648	10060503	FBgn0033906	CG8331	FBtr0302451	+	protein_coding	FALSE	FALSE
112040	chr2R	10057971	10060428	FBgn0033906	CG8331	FBtr0087525	+	protein_coding	FALSE	FALSE
112045	chr2R	10059658	10060503	FBgn0033906	CG8331	FBtr0302452	+	protein_coding	FALSE	FALSE
120098	chr3L	19864239	19874884	FBgn0036913	CG8334	FBtr0074890	+	protein_coding	FALSE	FALSE
120114	chr3L	19864239	19874884	FBgn0036913	CG8334	FBtr0332149	+	protein_coding	FALSE	FALSE
120129	chr3L	19864239	19874884	FBgn0036913	CG8334	FBtr0332150	+	protein_coding	FALSE	FALSE
120144	chr3L	19864239	19874884	FBgn0036913	CG8334	FBtr0332151	+	protein_coding	FALSE	FALSE
97368	chr3L	9623177	9624895	FBgn0036020	CG8336	FBtr0333855	+	protein_coding	FALSE	FALSE
97379	chr3L	9623072	9624895	FBgn0036020	CG8336	FBtr0076386	+	protein_coding	FALSE	FALSE
97385	chr3L	9621776	9624895	FBgn0036020	CG8336	FBtr0076385	+	protein_coding	FALSE	FALSE
60682	chr2L	8214305	8215239	FBgn0032002	CG8353	FBtr0079593	+	protein_coding	FALSE	FALSE
1885	chr2L	8213117	8214135	FBgn0032001	CG8360	FBtr0089935	+	protein_coding	FALSE	FALSE
1889	chr2L	8213117	8214135	FBgn0032001	CG8360	FBtr0301187	+	protein_coding	FALSE	FALSE
113965	chr3L	6599279	6601839	FBgn0035707	CG8368	FBtr0076977	+	protein_coding	FALSE	FALSE
179768	chr3R	4647730	4648560	FBgn0040532	CG8369	FBtr0305188	+	protein_coding	FALSE	FALSE
179771	chr3R	4647730	4648560	FBgn0040532	CG8369	FBtr0305187	+	protein_coding	FALSE	FALSE
135901	chr2L	8212039	8212902	FBgn0032000	CG8372	FBtr0079633	-	protein_coding	FALSE	FALSE
176865	chr3R	4650132	4653001	FBgn0037638	CG8379	FBtr0081921	+	protein_coding	FALSE	FALSE
157197	chr2R	11899196	11901329	FBgn0034063	CG8389	FBtr0087205	+	protein_coding	FALSE	FALSE
178615	chr3L	6606664	6611280	FBgn0035708	CG8398	FBtr0076980	+	protein_coding	FALSE	FALSE
178620	chr3L	6606772	6611280	FBgn0035708	CG8398	FBtr0330184	+	protein_coding	FALSE	FALSE
178625	chr3L	6602677	6611280	FBgn0035708	CG8398	FBtr0076981	+	protein_coding	FALSE	FALSE
138167	chr2R	8040914	8041768	FBgn0033687	CG8407	FBtr0087985	+	protein_coding	FALSE	FALSE
137998	chrX	17519222	17521929	FBgn0030850	CG8408	FBtr0290036	-	protein_coding	FALSE	FALSE
76609	chr3R	5073171	5077153	FBgn0037664	CG8420	FBtr0081973	+	protein_coding	FALSE	FALSE
25229	chr2R	12072627	12073527	FBgn0034086	CG8441	FBtr0087247	-	protein_coding	FALSE	FALSE
95147	chr2R	12085043	12086883	FBgn0034089	CG8446	FBtr0114472	+	protein_coding	FALSE	FALSE
95151	chr2R	12083891	12084445	FBgn0034089	CG8446	FBtr0114474	+	protein_coding	FALSE	FALSE
95154	chr2R	12084553	12086883	FBgn0034089	CG8446	FBtr0303859	+	protein_coding	FALSE	FALSE
95158	chr2R	12083891	12084447	FBgn0034089	CG8446	FBtr0303858	+	protein_coding	FALSE	FALSE
135424	chr2L	8198959	8200652	FBgn0031997	CG8455	FBtr0079587	+	protein_coding	FALSE	FALSE
7271	chr2R	10107427	10118131	FBgn0033913	CG8468	FBtr0087534	+	protein_coding	FALSE	FALSE
7280	chr2R	10107425	10118131	FBgn0033913	CG8468	FBtr0087532	+	protein_coding	FALSE	FALSE
131564	chr2L	8190954	8196893	FBgn0031995	CG8475	FBtr0079639	-	protein_coding	FALSE	FALSE
93230	chr3R	5589476	5591857	FBgn0037746	CG8478	FBtr0332171	+	protein_coding	FALSE	FALSE
93235	chr3R	5589372	5591857	FBgn0037746	CG8478	FBtr0301871	+	protein_coding	FALSE	FALSE
93240	chr3R	5589372	5591857	FBgn0037746	CG8478	FBtr0301870	+	protein_coding	FALSE	FALSE
174797	chr3R	5593573	5595749	FBgn0037747	CG8481	FBtr0082134	+	protein_coding	FALSE	FALSE
186726	chr2R	10123286	10126917	FBgn0033915	CG8485	FBtr0087572	-	protein_coding	FALSE	FALSE
186735	chr2R	10123286	10127175	FBgn0033915	CG8485	FBtr0087570	-	protein_coding	FALSE	FALSE
186744	chr2R	10123286	10126932	FBgn0033915	CG8485	FBtr0087571	-	protein_coding	FALSE	FALSE
13300	chr2R	8222843	8223710	FBgn0033715	CG8490	FBtr0301195	+	protein_coding	FALSE	FALSE
113365	chr3L	6700685	6702100	FBgn0035711	CG8519	FBtr0333072	+	protein_coding	FALSE	FALSE
27066	chr2R	8311052	8312964	FBgn0033734	CG8520	FBtr0303222	+	protein_coding	FALSE	FALSE
109140	chr3L	7490370	7491771	FBgn0035791	CG8539	FBtr0076831	-	protein_coding	FALSE	FALSE
137595	chr2R	10148711	10155124	FBgn0033919	CG8547	FBtr0301204	-	protein_coding	FALSE	FALSE
87524	chr3L	6746168	6747129	FBgn0035714	CG8549	FBtr0330060	+	protein_coding	FALSE	FALSE
78795	chr2L	8134247	8155822	FBgn0031990	CG8552	FBtr0303401	-	protein_coding	FALSE	FALSE
78803	chr2L	8134247	8156750	FBgn0031990	CG8552	FBtr0302595	-	protein_coding	FALSE	FALSE
161147	chr3L	7395432	7397049	FBgn0035781	CG8560	FBtr0332725	-	protein_coding	FALSE	FALSE
152982	chr3L	7384177	7389113	FBgn0035777	CG8563	FBtr0076852	+	protein_coding	FALSE	FALSE
52907	chr3L	7378748	7380463	FBgn0035776	CG8564	FBtr0076869	-	protein_coding	FALSE	FALSE
95118	chr3L	7334984	7337045	FBgn0035767	CG8596	FBtr0332732	-	protein_coding	FALSE	FALSE
95124	chr3L	7334984	7337484	FBgn0035767	CG8596	FBtr0332733	-	protein_coding	FALSE	FALSE
38511	chr3L	7319625	7321942	FBgn0035763	CG8602	FBtr0332734	-	protein_coding	FALSE	FALSE
162957	chrX	17307830	17316188	FBgn0027602	CG8611	FBtr0074439	-	protein_coding	FALSE	FALSE
120386	chr3L	7151200	7151974	FBgn0040837	CG8620	FBtr0273402	+	protein_coding	FALSE	FALSE
73083	chr3L	7124065	7124605	FBgn0250836	CG8628	FBtr0301218	+	protein_coding	FALSE	FALSE
70877	chr2R	8540312	8543244	FBgn0033762	CG8632	FBtr0087844	+	protein_coding	FALSE	FALSE
162939	chr3L	7053006	7070562	FBgn0035733	CG8641	FBtr0076931	-	protein_coding	FALSE	FALSE
27311	chr2R	15868572	15872255	FBgn0034479	CG8654	FBtr0086340	+	protein_coding	FALSE	FALSE
27316	chr2R	15869654	15872255	FBgn0034479	CG8654	FBtr0305676	+	protein_coding	FALSE	FALSE
159108	chr2L	21262963	21282037	FBgn0032938	CG8671	FBtr0114602	+	protein_coding	FALSE	FALSE
159119	chr2L	21262963	21282037	FBgn0032938	CG8671	FBtr0081483	+	protein_coding	FALSE	FALSE
159131	chr2L	21262963	21282037	FBgn0032938	CG8671	FBtr0330680	+	protein_coding	FALSE	FALSE
159142	chr2L	21262963	21282037	FBgn0032938	CG8671	FBtr0081484	+	protein_coding	FALSE	FALSE
159163	chr2L	21262963	21282514	FBgn0032938	CG8671	FBtr0330678	+	protein_coding	FALSE	FALSE
19592	chr2L	21212693	21220572	FBgn0032935	CG8678	FBtr0081487	-	protein_coding	FALSE	FALSE
113392	chr2R	4046911	4048739	FBgn0033271	CG8708	FBtr0088809	-	protein_coding	FALSE	FALSE
113396	chr2R	4046911	4049014	FBgn0033271	CG8708	FBtr0307066	-	protein_coding	FALSE	FALSE
121195	chr2R	3984442	3985959	FBgn0033258	CG8712	FBtr0088822	-	protein_coding	FALSE	FALSE
130072	chr2R	3855634	3859554	FBgn0033244	CG8726	FBtr0088874	-	protein_coding	FALSE	FALSE
130081	chr2R	3855634	3859554	FBgn0033244	CG8726	FBtr0301231	-	protein_coding	FALSE	FALSE
107367	chr2R	4623324	4647095	FBgn0027585	CG8740	FBtr0088712	+	protein_coding	FALSE	FALSE
107377	chr2R	4636505	4647095	FBgn0027585	CG8740	FBtr0088713	+	protein_coding	FALSE	FALSE
107386	chr2R	4623324	4647095	FBgn0027585	CG8740	FBtr0088711	+	protein_coding	FALSE	FALSE
50585	chr3L	19677041	19680453	FBgn0036900	CG8765	FBtr0089598	-	protein_coding	FALSE	FALSE
50592	chr3L	19677041	19680453	FBgn0036900	CG8765	FBtr0089597	-	protein_coding	FALSE	FALSE
126072	chr2R	8567472	8573670	FBgn0033766	CG8771	FBtr0302596	-	protein_coding	FALSE	FALSE
168318	chr3R	9124703	9128056	FBgn0038136	CG8774	FBtr0082741	+	protein_coding	FALSE	FALSE
148036	chr3L	13992480	13994918	FBgn0036397	CG8783	FBtr0075786	-	protein_coding	FALSE	FALSE
148043	chr3L	13992480	13994909	FBgn0036397	CG8783	FBtr0333025	-	protein_coding	FALSE	FALSE
34894	chr2R	8528195	8532646	FBgn0033760	CG8785	FBtr0087882	-	protein_coding	FALSE	FALSE
103074	chr3L	19632502	19635916	FBgn0036897	CG8786	FBtr0290116	-	protein_coding	FALSE	FALSE
103084	chr3L	19630868	19635916	FBgn0036897	CG8786	FBtr0074962	-	protein_coding	FALSE	FALSE
103090	chr3L	19633459	19635916	FBgn0036897	CG8786	FBtr0306354	-	protein_coding	FALSE	FALSE
67796	chr2R	3815011	3817427	FBgn0033234	CG8791	FBtr0304751	+	protein_coding	FALSE	FALSE
67800	chr2R	3815434	3817427	FBgn0033234	CG8791	FBtr0309843	+	protein_coding	FALSE	FALSE
35447	chr3R	9154787	9159885	FBgn0038139	CG8795	FBtr0082774	-	protein_coding	FALSE	FALSE
35457	chr3R	9154787	9159885	FBgn0038139	CG8795	FBtr0082773	-	protein_coding	FALSE	FALSE
84979	chr2R	8319407	8323334	FBgn0033738	CG8830	FBtr0087951	-	protein_coding	FALSE	FALSE
51095	chr2R	8307980	8310040	FBgn0033733	CG8834	FBtr0087954	-	protein_coding	FALSE	FALSE
40302	chr2R	8227115	8232118	FBgn0033717	CG8839	FBtr0087957	-	protein_coding	FALSE	FALSE
40308	chr2R	8227115	8232118	FBgn0033717	CG8839	FBtr0087960	-	protein_coding	FALSE	FALSE
40314	chr2R	8227115	8232118	FBgn0033717	CG8839	FBtr0087958	-	protein_coding	FALSE	FALSE
97007	chr2R	8210012	8213597	FBgn0033713	CG8841	FBtr0087966	-	protein_coding	FALSE	FALSE
97014	chr2R	8210012	8213620	FBgn0033713	CG8841	FBtr0087965	-	protein_coding	FALSE	FALSE
105243	chr2R	8186283	8188739	FBgn0033708	CG8850	FBtr0087972	-	protein_coding	FALSE	FALSE
19578	chr2L	3520222	3522555	FBgn0031546	CG8851	FBtr0077526	+	protein_coding	FALSE	FALSE
41390	chr2R	8111966	8114351	FBgn0033702	CG8854	FBtr0114562	-	protein_coding	FALSE	FALSE
174940	chr3R	5120690	5154227	FBgn0037676	CG8861	FBtr0300335	-	protein_coding	FALSE	FALSE
58791	chr3R	5157783	5160436	FBgn0037679	CG8866	FBtr0082055	-	protein_coding	FALSE	FALSE
119079	chr2R	8034086	8038111	FBgn0027504	CG8878	FBtr0333063	-	protein_coding	FALSE	FALSE
119085	chr2R	8033529	8038562	FBgn0027504	CG8878	FBtr0088017	-	protein_coding	FALSE	FALSE
52825	chr2L	4979513	4981587	FBgn0031664	CG8892	FBtr0331228	-	protein_coding	FALSE	FALSE
52827	chr2L	4979537	4981587	FBgn0031664	CG8892	FBtr0306011	-	protein_coding	FALSE	FALSE
52833	chr2L	4979537	4981311	FBgn0031664	CG8892	FBtr0079046	-	protein_coding	FALSE	FALSE
89189	chr3R	12834554	12838255	FBgn0038466	CG8907	FBtr0305271	+	protein_coding	FALSE	FALSE
161522	chrX	15805013	15814603	FBgn0030706	CG8909	FBtr0074125	+	protein_coding	FALSE	FALSE
73970	chrX	15816011	15818591	FBgn0030707	CG8916	FBtr0301233	+	protein_coding	FALSE	FALSE
110462	chr2R	16208499	16213478	FBgn0027529	CG8920	FBtr0309253	+	protein_coding	FALSE	FALSE
110470	chr2R	16208002	16212222	FBgn0027529	CG8920	FBtr0086281	+	protein_coding	FALSE	FALSE
110475	chr2R	16206712	16212222	FBgn0027529	CG8920	FBtr0301207	+	protein_coding	FALSE	FALSE
154314	chr3R	11997731	12006200	FBgn0038404	CG8925	FBtr0113241	+	protein_coding	FALSE	FALSE
29235	chr3R	12006744	12011958	FBgn0038405	CG8927	FBtr0100110	+	protein_coding	FALSE	FALSE
27724	chr2R	16214772	16218226	FBgn0034504	CG8929	FBtr0086285	+	protein_coding	FALSE	FALSE
27731	chr2R	16214772	16218226	FBgn0034504	CG8929	FBtr0086284	+	protein_coding	FALSE	FALSE
169742	chrX	15635376	15640240	FBgn0030680	CG8944	FBtr0074201	-	protein_coding	FALSE	FALSE
45360	chrX	16963051	16971844	FBgn0030812	CG8949	FBtr0304839	-	protein_coding	FALSE	FALSE
45376	chrX	16963051	16971930	FBgn0030812	CG8949	FBtr0074412	-	protein_coding	FALSE	FALSE
45408	chrX	16963051	16969689	FBgn0030812	CG8949	FBtr0310525	-	protein_coding	FALSE	FALSE
45422	chrX	16963051	16971930	FBgn0030812	CG8949	FBtr0330596	-	protein_coding	FALSE	FALSE
45438	chrX	16963051	16971930	FBgn0030812	CG8949	FBtr0310524	-	protein_coding	FALSE	FALSE
4922	chr2R	12947376	12950139	FBgn0034186	CG8950	FBtr0087013	-	protein_coding	FALSE	FALSE
120540	chr3L	2197431	2198089	FBgn0035315	CG8960	FBtr0072872	+	protein_coding	FALSE	FALSE
39013	chr2R	12903851	12907023	FBgn0034181	CG8963	FBtr0087016	-	protein_coding	FALSE	FALSE
39023	chr2R	12903851	12906978	FBgn0034181	CG8963	FBtr0300573	-	protein_coding	FALSE	FALSE
39028	chr2R	12903851	12907033	FBgn0034181	CG8963	FBtr0087017	-	protein_coding	FALSE	FALSE
15053	chrX	15687752	15690082	FBgn0030693	CG8974	FBtr0074189	-	protein_coding	FALSE	FALSE
15058	chrX	15687752	15690082	FBgn0030693	CG8974	FBtr0074185	-	protein_coding	FALSE	FALSE
15065	chrX	15687752	15690082	FBgn0030693	CG8974	FBtr0074188	-	protein_coding	FALSE	FALSE
15070	chrX	15687752	15690082	FBgn0030693	CG8974	FBtr0074186	-	protein_coding	FALSE	FALSE
154875	chr2R	7529773	7539127	FBgn0033639	CG9003	FBtr0330633	-	protein_coding	FALSE	FALSE
154886	chr2R	7529773	7536019	FBgn0033639	CG9003	FBtr0113068	-	protein_coding	FALSE	FALSE
154896	chr2R	7528982	7533734	FBgn0033639	CG9003	FBtr0113067	-	protein_coding	FALSE	FALSE
154906	chr2R	7529773	7533418	FBgn0033639	CG9003	FBtr0088088	-	protein_coding	FALSE	FALSE
154927	chr2R	7529773	7539127	FBgn0033639	CG9003	FBtr0330632	-	protein_coding	FALSE	FALSE
154938	chr2R	7529773	7539127	FBgn0033639	CG9003	FBtr0113069	-	protein_coding	FALSE	FALSE
140722	chr2R	7506984	7520017	FBgn0033638	CG9005	FBtr0300945	-	protein_coding	FALSE	FALSE
140731	chr2R	7507693	7520075	FBgn0033638	CG9005	FBtr0088089	-	protein_coding	FALSE	FALSE
62112	chr3L	13995227	14013248	FBgn0036398	CG9007	FBtr0075768	+	protein_coding	FALSE	FALSE
78671	chr2L	13774342	13780163	FBgn0028540	CG9008	FBtr0080577	-	protein_coding	FALSE	FALSE
545	chr2L	5922876	5923653	FBgn0031751	CG9016	FBtr0079152	-	protein_coding	FALSE	FALSE
170671	chr3L	2235646	2237076	FBgn0035318	CG9018	FBtr0072909	-	protein_coding	FALSE	FALSE
110343	chr2L	5949450	5955235	FBgn0031752	CG9044	FBtr0273412	+	protein_coding	FALSE	FALSE
156725	chrX	16863102	16881099	FBgn0030810	CG9059	FBtr0330410	-	protein_coding	FALSE	FALSE
156736	chrX	16863102	16881099	FBgn0030810	CG9059	FBtr0299585	-	protein_coding	FALSE	FALSE
156747	chrX	16863102	16881099	FBgn0030810	CG9059	FBtr0332534	-	protein_coding	FALSE	FALSE
156758	chrX	16863102	16912432	FBgn0030810	CG9059	FBtr0330411	-	protein_coding	FALSE	FALSE
90755	chr2R	7167989	7171476	FBgn0033607	CG9062	FBtr0088181	-	protein_coding	FALSE	FALSE
77634	chr2R	7104921	7106769	FBgn0033582	CG9084	FBtr0330635	-	protein_coding	FALSE	FALSE
87116	chrX	16850978	16862682	FBgn0030809	CG9086	FBtr0074415	-	protein_coding	FALSE	FALSE
104131	chrX	15033962	15057255	FBgn0030617	CG9095	FBtr0112984	-	protein_coding	FALSE	FALSE
104143	chrX	15033962	15057255	FBgn0030617	CG9095	FBtr0330402	-	protein_coding	FALSE	FALSE
128599	chr2L	6007505	6011233	FBgn0031762	CG9098	FBtr0079229	-	protein_coding	FALSE	FALSE
128616	chr2L	6007364	6012338	FBgn0031762	CG9098	FBtr0332602	-	protein_coding	FALSE	FALSE
125652	chrX	16779579	16780561	FBgn0030802	CG9099	FBtr0074347	-	protein_coding	FALSE	FALSE
142918	chrX	15165069	15165932	FBgn0030624	CG9106	FBtr0074022	-	protein_coding	FALSE	FALSE
108164	chr2L	6023563	6024545	FBgn0031764	CG9107	FBtr0079226	-	protein_coding	FALSE	FALSE
179853	chr2L	6025870	6034423	FBgn0031765	CG9109	FBtr0079224	-	protein_coding	FALSE	FALSE
22688	chr2L	5047818	5050080	FBgn0031675	CG9121	FBtr0301206	-	protein_coding	FALSE	FALSE
22691	chr2L	5047818	5050975	FBgn0031675	CG9121	FBtr0079032	-	protein_coding	FALSE	FALSE
182272	chr3L	1252012	1255986	FBgn0035197	CG9130	FBtr0072657	+	protein_coding	FALSE	FALSE
32239	chrX	16690931	16693767	FBgn0030791	CG9132	FBtr0074353	-	protein_coding	FALSE	FALSE
32243	chrX	16691549	16694114	FBgn0030791	CG9132	FBtr0306801	-	protein_coding	FALSE	FALSE
98968	chr3L	1253853	1255986	FBgn0035198	CG9133	FBtr0100645	+	protein_coding	FALSE	FALSE
98978	chr3L	1252012	1255986	FBgn0035198	CG9133	FBtr0100646	+	protein_coding	FALSE	FALSE
162389	chr3L	1265716	1274498	FBgn0035199	CG9134	FBtr0072661	+	protein_coding	FALSE	FALSE
162395	chr3L	1265716	1274498	FBgn0035199	CG9134	FBtr0072660	+	protein_coding	FALSE	FALSE
139796	chr2L	6050829	6053498	FBgn0031769	CG9135	FBtr0079185	+	protein_coding	FALSE	FALSE
31934	chr2L	6066191	6067635	FBgn0031774	CG9147	FBtr0079190	+	protein_coding	FALSE	FALSE
100413	chr3L	1313696	1318330	FBgn0035207	CG9153	FBtr0310555	+	protein_coding	FALSE	FALSE
100426	chr3L	1313696	1318330	FBgn0035207	CG9153	FBtr0072670	+	protein_coding	FALSE	FALSE
61782	chrX	15274672	15277986	FBgn0030634	CG9164	FBtr0074014	-	protein_coding	FALSE	FALSE
148521	chr3L	1351116	1352108	FBgn0029514	CG9166	FBtr0310160	+	protein_coding	FALSE	FALSE
105715	chrX	15872136	15876974	FBgn0030716	CG9170	FBtr0074153	-	protein_coding	FALSE	FALSE
13081	chr2L	5768250	5800173	FBgn0031738	CG9171	FBtr0301236	-	protein_coding	FALSE	FALSE
13089	chr2L	5768250	5800173	FBgn0031738	CG9171	FBtr0301234	-	protein_coding	FALSE	FALSE
13098	chr2L	5767592	5772516	FBgn0031738	CG9171	FBtr0332038	-	protein_coding	FALSE	FALSE
